Trip ID,Date,Retailer,Parent Brand,User ID,Item Dollars,Item Units
9770292,1/5/2014,Safeway,Red Bull,63822,$2,1
9770669,1/5/2014,Walmart,Red Bull,117516,$6,1
9770815,1/2/2014,Walgreens,Red Bull,186909,$2,1
9770999,1/7/2014,Walgreens,Red Bull,116031,$4,1
9771513,1/6/2014,Walmart,Monster,47910,$6,1
9772942,1/3/2014,Kroger,Red Bull,64131,$2,1
9773452,1/4/2014,Safeway,Red Bull,276023,$2,1
9773481,1/7/2014,Publix,Red Bull,61509,$9,2
9773553,1/4/2014,Walgreens,Red Bull,318520,$12,2
9773680,1/5/2014,Walgreens,Monster,182702,$4,2
9774004,1/6/2014,Kroger,Rockstar,282582,$10,5
9774432,1/6/2014,Walmart,Rockstar,351063,$2,1
9774545,1/5/2014,Safeway,Red Bull,89566,$6,1
9775070,1/5/2014,Kroger,Rockstar,105761,$9,5
9775219,1/6/2014,Target,Red Bull,85159,$6,1
9775960,1/7/2014,Target,Red Bull,227995,$18,1
9776958,1/3/2014,Walgreens,Monster,64029,$3,1
9777110,1/7/2014,Walgreens,Red Bull,351762,$2,1
9777639,1/7/2014,Walmart,Rockstar,74935,$2,1
9777907,1/5/2014,Kroger,Monster,235549,$2,1
9778131,1/4/2014,Publix,Red Bull,211485,$2,1
9778796,1/6/2014,Safeway,Monster,307668,$2,2
9779295,1/7/2014,Walgreens,Monster,311067,$4,2
9779911,1/7/2014,Walmart,Monster,182135,$2,1
9779936,1/6/2014,Target,Rockstar,283210,$2,1
9779943,1/7/2014,Walmart,Rockstar,105876,$2,1
9780574,1/6/2014,Walmart,Monster,347137,$3,1
9780999,1/6/2014,Walmart,Monster,301505,$2,1
9781337,1/7/2014,Walmart,Red Bull,225856,$2,1
9781367,1/7/2014,Walmart,Monster,186798,$6,1
9781822,1/7/2014,Walmart,Monster,51376,$2,2
9782200,1/3/2014,Target,Red Bull,250544,$6,1
9782238,1/7/2014,Walmart,5 Hour Energy,98152,$5,1
9782238,1/7/2014,Walmart,Red Bull,98152,$6,1
9782485,1/4/2014,Walgreens,Rockstar,13812,$4,4
9783056,1/7/2014,Target,Red Bull,283123,$6,1
9783749,1/7/2014,Walgreens,Red Bull,359030,$8,3
9784088,1/7/2014,Walgreens,5 Hour Energy,342776,$2,1
9784746,1/5/2014,Walgreens,Rockstar,185534,$3,3
9785138,1/6/2014,Walmart,Red Bull,94909,$6,1
9786142,1/7/2014,Costco,Monster,333963,$60,2
9786386,1/3/2014,Walmart,Red Bull,248093,$6,1
9787854,1/7/2014,CVS,Monster,198060,$5,2
9789208,1/7/2014,CVS,Red Bull,105271,$6,1
9789917,1/5/2014,Walmart,Red Bull,130794,$18,1
9791248,1/4/2014,Kroger,Red Bull,93435,$6,1
9791560,1/7/2014,Kroger,Red Bull,345649,$3,1
9791618,1/7/2014,Walmart,Red Bull,322354,$18,1
9791621,1/7/2014,Kroger,Red Bull,125498,$21,1
9791851,1/6/2014,Publix,Red Bull,264252,$11,1
9792079,1/5/2014,Walmart,Red Bull,226008,$9,1
9792763,1/7/2014,Walmart,Monster,165239,$2,1
9792816,1/7/2014,Target,Monster,76039,$2,1
9793803,1/7/2014,Walmart,Monster,348590,$8,4
9796157,1/7/2014,Safeway,Monster,154364,$4,2
9796517,1/7/2014,Walmart,Monster,70222,$12,2
9796885,1/7/2014,Kroger,Monster,284806,$7,1
9798710,1/7/2014,Kroger,Monster,134834,$7,1
9798710,1/7/2014,Kroger,Red Bull,134834,$8,1
9800163,1/8/2014,Walmart,Monster,262908,$6,1
9800320,1/3/2014,Target,Monster,1500,$6,1
9800628,1/6/2014,Target,Red Bull,190728,$2,1
9800849,1/6/2014,Target,Monster,241052,$6,1
9800895,1/5/2014,Publix,Red Bull,235210,$20,1
9801083,1/5/2014,Kroger,Red Bull,316235,$3,1
9801116,1/7/2014,Walmart,Red Bull,316235,$4,1
9801706,1/4/2014,Walmart,Red Bull,311389,$6,2
9802507,1/7/2014,Walgreens,Red Bull,183264,$3,1
9803108,1/3/2014,Costco,Red Bull,229965,$34,1
9803174,1/5/2014,Walmart,Monster,357203,$11,1
9803731,1/7/2014,Walmart,Red Bull,351514,$2,1
9803849,1/7/2014,Kroger,Monster,289594,$2,1
9804031,1/4/2014,Walgreens,Rockstar,156680,$4,4
9804774,1/7/2014,Target,Rockstar,156805,$2,1
9804894,1/5/2014,Kroger,Red Bull,270955,$22,2
9805077,1/7/2014,Walgreens,Red Bull,82045,$2,1
9805082,1/7/2014,Kroger,Red Bull,272948,$4,2
9805144,1/7/2014,Walgreens,Red Bull,330832,$4,1
9805159,1/7/2014,Target,Rockstar,94459,$3,2
9805575,1/7/2014,Target,Rockstar,105555,$2,1
9805596,1/7/2014,Target,Rockstar,105555,$2,1
9805663,1/7/2014,CVS,Monster,87246,$3,2
9806153,1/6/2014,Kroger,Rockstar,115804,$5,3
9806410,1/5/2014,Walmart,Monster,117891,$4,2
9806426,1/7/2014,Walmart,Red Bull,263323,$2,1
9806487,1/7/2014,Walgreens,Red Bull,275511,$12,3
9806549,1/5/2014,Target,Red Bull,276129,$6,1
9806764,1/6/2014,Walmart,Red Bull,232509,$2,1
9807272,1/7/2014,Target,Monster,333545,$2,1
9807662,1/6/2014,Walmart,Red Bull,117503,$6,1
9807695,1/7/2014,Walmart,Red Bull,312310,$2,1
9808068,1/6/2014,CVS,Monster,253888,$3,1
9808120,1/7/2014,Kroger,Red Bull,307283,$2,1
9808406,1/7/2014,CVS,Red Bull,4178,$2,1
9808457,1/7/2014,Target,5 Hour Energy,365009,$11,1
9809443,1/4/2014,CVS,Rockstar,216993,$2,1
9810751,1/6/2014,Safeway,Monster,85690,$6,1
9811652,1/4/2014,Publix,Red Bull,183721,$8,1
9811654,1/5/2014,Publix,5 Hour Energy,359352,$5,1
9812227,1/4/2014,Walmart,Monster,249494,$6,1
9812872,1/2/2014,Kroger,Monster,72853,$7,1
9812876,1/4/2014,Walmart,5 Hour Energy,196679,$8,3
9813030,1/8/2014,Walgreens,Red Bull,116031,$7,1
9813224,1/4/2014,Walmart,Rockstar,111794,$2,1
9815347,1/7/2014,Safeway,Monster,307800,$2,1
9815962,1/3/2014,Walmart,Monster,363244,$6,1
9816105,1/6/2014,Target,Rockstar,232770,$2,1
9816257,1/6/2014,Walmart,Red Bull,8292,$4,1
9816972,1/8/2014,Walmart,Rockstar,362172,$4,2
9817901,1/8/2014,Safeway,Red Bull,279263,$3,1
9818734,1/7/2014,Target,Red Bull,77449,$6,1
9818933,1/5/2014,Safeway,Monster,238978,$8,1
9819244,1/8/2014,Publix,5 Hour Energy,193894,$4,1
9819278,1/5/2014,Safeway,Monster,244249,$7,2
9819870,1/8/2014,Walmart,Red Bull,251758,$6,1
9820213,1/2/2014,Walmart,Monster,225292,$12,2
9821134,1/8/2014,Safeway,Red Bull,269079,$40,2
9821584,1/8/2014,Publix,Monster,357374,$2,1
9821594,1/8/2014,Walmart,Monster,346962,$2,1
9821771,1/8/2014,Safeway,Rockstar,68521,$4,1
9822461,1/8/2014,Walmart,Monster,357203,$2,1
9822806,1/8/2014,Target,Red Bull,51212,$6,1
9822811,1/7/2014,Kroger,Red Bull,156337,$8,4
9823605,1/7/2014,Walmart,Monster,155528,$2,1
9823744,1/8/2014,Publix,Red Bull,1316,$2,1
9823965,1/8/2014,Target,Red Bull,112205,$12,2
9824133,1/5/2014,Target,Monster,231814,$4,2
9824203,1/7/2014,Walmart,Rockstar,231814,$2,1
9824691,1/8/2014,Kroger,Monster,15740,$3,2
9824706,1/8/2014,Target,5 Hour Energy,196033,$4,1
9824810,1/8/2014,Walmart,Monster,358123,$2,1
9824886,1/7/2014,Walmart,Monster,144851,$2,1
9825538,1/3/2014,Kroger,Monster,317201,$7,1
9825824,1/4/2014,CVS,5 Hour Energy,116731,$6,3
9826036,1/8/2014,Publix,Red Bull,8444,$3,1
9826901,1/7/2014,Kroger,Monster,297522,$4,2
9827385,1/5/2014,Kroger,Rockstar,102190,$9,5
9827526,1/7/2014,Walmart,Monster,164499,$4,2
9827809,1/7/2014,Walmart,Monster,367753,$3,1
9830003,1/8/2014,Walmart,Monster,152584,$6,1
9830003,1/8/2014,Walmart,Rockstar,152584,$2,1
9831237,1/5/2014,Walmart,Monster,83356,$2,1
9831251,1/2/2014,Target,5 Hour Energy,303583,$12,1
9831540,1/8/2014,Safeway,Monster,103227,$2,1
9831788,1/8/2014,Walgreens,Red Bull,99429,$8,1
9832032,1/8/2014,Publix,Red Bull,193466,$2,1
9832359,1/8/2014,Walgreens,Red Bull,314094,$2,1
9832990,1/7/2014,Safeway,Monster,87142,$1,1
9833624,1/8/2014,Target,Red Bull,307088,$2,1
9833727,1/8/2014,Kroger,Monster,28111,$2,1
9834414,1/3/2014,Walmart,Red Bull,226533,$2,1
9834510,1/3/2014,Walmart,Red Bull,63938,$2,1
9834784,1/6/2014,Kroger,Red Bull,63938,$7,4
9834901,1/8/2014,Walmart,Monster,219106,$20,4
9836066,1/7/2014,Kroger,Red Bull,232281,$2,1
9836273,1/5/2014,Walmart,Monster,101835,$6,1
9836701,1/6/2014,Walmart,Monster,199421,$16,2
9837278,1/8/2014,Walgreens,Monster,211622,$4,1
9838752,1/7/2014,Safeway,Red Bull,283622,$3,1
9839561,1/5/2014,Walmart,Monster,201740,$2,1
9840211,1/8/2014,Kroger,Red Bull,166775,$4,2
9840239,1/4/2014,Walgreens,Red Bull,238279,$6,2
9840947,1/7/2014,Walmart,Red Bull,341651,$5,2
9843118,1/8/2014,Kroger,Rockstar,154506,$10,5
9843553,1/5/2014,Safeway,Monster,284319,$2,1
9844146,1/7/2014,Kroger,Rockstar,108468,$5,3
9845054,1/5/2014,Walmart,Monster,262779,$6,1
9845613,1/6/2014,Walmart,Red Bull,299527,$6,1
9845699,1/8/2014,Walmart,Red Bull,360649,$2,1
9846888,1/8/2014,Walmart,Monster,204969,$4,2
9847593,1/8/2014,Walmart,Red Bull,241981,$2,1
9848303,1/3/2014,Walmart,Red Bull,204696,$2,1
9848367,1/6/2014,Walmart,Rockstar,95826,$6,4
9848640,1/5/2014,Kroger,Rockstar,80739,$2,1
9848694,1/8/2014,Walgreens,Monster,81007,$20,6
9848767,1/7/2014,Safeway,Red Bull,343753,$2,1
9849494,1/8/2014,CVS,Monster,243901,$3,2
9849656,1/8/2014,Walgreens,Rockstar,105231,$3,1
9850336,1/8/2014,Kroger,Monster,100091,$4,2
9850368,1/7/2014,Walmart,Red Bull,194949,$4,1
9850394,1/5/2014,Walmart,Red Bull,194949,$7,2
9850457,1/3/2014,CVS,Monster,107338,$3,2
9850780,1/2/2014,Walgreens,Red Bull,226026,$2,1
9850797,1/7/2014,Safeway,Red Bull,226026,$6,3
9851428,1/8/2014,Walmart,Monster,183221,$16,2
9853482,1/8/2014,Walmart,Monster,55529,$2,1
9853986,1/7/2014,Walgreens,Red Bull,13812,$3,1
9854703,1/3/2014,Walmart,Red Bull,76993,$2,1
9854721,1/5/2014,Walmart,Rockstar,76993,$3,2
9856430,1/6/2014,Walmart,Monster,368356,$2,1
9856906,1/7/2014,Kroger,Red Bull,61388,$4,2
9857199,1/8/2014,Walmart,Monster,116815,$6,1
9857416,1/8/2014,Kroger,Monster,237595,$4,2
9857433,1/3/2014,Target,Red Bull,189156,$2,1
9857601,1/9/2014,Walmart,Monster,26037,$2,1
9858687,1/8/2014,Walmart,Rockstar,38076,$14,8
9859474,1/9/2014,Kroger,Red Bull,313676,$5,2
9860011,1/9/2014,Walgreens,Red Bull,76194,$4,1
9860506,1/9/2014,Walmart,Monster,195678,$6,1
9860954,1/8/2014,Walmart,Rockstar,325700,$2,1
9861039,1/9/2014,Safeway,Rockstar,358311,$2,1
9861204,1/9/2014,Kroger,Rockstar,226708,$2,1
9861968,1/9/2014,Walgreens,5 Hour Energy,17300,$8,2
9863175,1/7/2014,Walgreens,Monster,147829,$3,1
9863417,1/3/2014,Kroger,Rockstar,85923,$8,4
9863576,1/9/2014,Walgreens,Monster,257782,$4,2
9863838,1/9/2014,Safeway,Rockstar,112744,$2,1
9864184,1/7/2014,Kroger,Rockstar,39189,$8,4
9865200,1/9/2014,Walmart,5 Hour Energy,197762,$20,1
9865383,1/9/2014,Target,Red Bull,307088,$2,1
9865436,1/8/2014,Kroger,Rockstar,156656,$10,5
9865789,1/2/2014,Publix,Monster,239141,$2,1
9866168,1/2/2014,Kroger,Rockstar,86212,$5,3
9866241,1/5/2014,Walmart,Red Bull,189161,$2,1
9866381,1/8/2014,Walmart,Monster,122296,$8,4
9866415,1/4/2014,Walmart,Red Bull,370844,$2,1
9868082,1/8/2014,Walmart,5 Hour Energy,224014,$5,1
9868835,1/9/2014,Walgreens,5 Hour Energy,195956,$5,1
9868927,1/8/2014,Kroger,Rockstar,237656,$14,8
9869066,1/4/2014,Walgreens,Red Bull,230415,$4,1
9869469,1/9/2014,CVS,Monster,231497,$7,3
9870382,1/9/2014,Publix,Monster,101577,$2,1
9871327,1/9/2014,Walmart,Monster,67636,$2,1
9871376,1/8/2014,Kroger,5 Hour Energy,274884,$2,1
9871624,1/9/2014,Walmart,Red Bull,239757,$2,1
9871788,1/9/2014,Target,Monster,257196,$4,2
9874403,1/9/2014,CVS,Monster,198060,$11,4
9874735,1/8/2014,Walmart,Monster,111520,$2,1
9875769,1/9/2014,Walgreens,Red Bull,55338,$2,1
9876028,1/9/2014,Walgreens,Monster,349699,$4,2
9876100,1/9/2014,Walmart,Red Bull,117360,$2,1
9876628,1/9/2014,Walmart,Monster,290394,$4,2
9877338,1/9/2014,Walmart,Monster,111520,$2,1
9877592,1/2/2014,Walgreens,Red Bull,246077,$2,1
9879341,1/5/2014,Kroger,Red Bull,241861,$2,1
9879418,1/9/2014,Safeway,Monster,362999,$2,1
9879944,1/5/2014,Walmart,Red Bull,206031,$4,2
9880163,1/9/2014,Walmart,Monster,256088,$3,3
9880336,1/9/2014,Costco,Monster,121342,$30,1
9880799,1/9/2014,Walgreens,Monster,33121,$2,1
9880992,1/8/2014,Kroger,Monster,119555,$2,1
9881186,1/9/2014,Walgreens,Red Bull,371119,$3,1
9881839,1/8/2014,Walgreens,Red Bull,231972,$7,1
9881863,1/9/2014,Target,Rockstar,289604,$8,6
9881886,1/6/2014,Target,Monster,198529,$6,1
9881890,1/8/2014,Walmart,Monster,249081,$2,1
9882090,1/9/2014,Target,Red Bull,358563,$18,1
9882584,1/8/2014,Target,Rockstar,93237,$2,1
9882847,1/9/2014,Safeway,Monster,315485,$3,1
9883105,1/9/2014,Walmart,Rockstar,272370,$2,1
9883323,1/9/2014,Walmart,Red Bull,117360,$6,1
9883372,1/9/2014,Kroger,Monster,348590,$10,5
9884218,1/9/2014,Walgreens,Red Bull,1339,$12,6
9884376,1/9/2014,Walmart,Rockstar,334560,$14,1
9885419,1/9/2014,Walmart,Monster,321564,$2,1
9885863,1/9/2014,Target,Monster,293315,$6,1
9886078,1/8/2014,Safeway,Monster,118832,$4,2
9886150,1/9/2014,Safeway,Red Bull,283622,$3,2
9886551,1/9/2014,Kroger,Rockstar,122125,$46,26
9887300,1/9/2014,Target,Rockstar,186040,$6,1
9887634,1/9/2014,Safeway,Rockstar,268441,$2,2
9887824,1/9/2014,Walgreens,Rockstar,309293,$3,2
9887841,1/9/2014,Walmart,Rockstar,353471,$4,2
9887848,1/9/2014,Walgreens,Red Bull,354028,$3,1
9888547,1/9/2014,Walmart,5 Hour Energy,350664,$2,1
9888869,1/9/2014,Kroger,Red Bull,345730,$3,1
9889093,1/8/2014,Safeway,Rockstar,247316,$4,2
9889144,1/2/2014,Target,Red Bull,105090,$3,1
9889164,1/8/2014,Target,Red Bull,105090,$3,1
9889179,1/9/2014,Walmart,5 Hour Energy,283366,$2,1
9889295,1/2/2014,Walgreens,Red Bull,292515,$2,1
9889326,1/9/2014,Safeway,5 Hour Energy,153302,$13,1
9889539,1/9/2014,Walmart,Monster,3079,$6,3
9890097,1/9/2014,CVS,Monster,311436,$9,6
9890170,1/5/2014,Walmart,Monster,337466,$2,1
9890741,1/8/2014,CVS,Monster,239407,$8,1
9891508,1/7/2014,Kroger,Rockstar,318883,$18,10
9892272,1/9/2014,Safeway,Rockstar,200695,$6,1
9893051,1/9/2014,Kroger,Rockstar,310076,$7,4
9893484,1/10/2014,Target,Monster,119399,$2,1
9893484,1/10/2014,Target,Rockstar,119399,$2,1
9893495,1/7/2014,Kroger,Monster,305294,$4,2
9893583,1/8/2014,CVS,Monster,370068,$3,2
9893691,1/5/2014,Walmart,Red Bull,56854,$2,1
9893743,1/3/2014,Kroger,Rockstar,280344,$10,5
9894191,1/5/2014,Kroger,Red Bull,104526,$2,1
9894414,1/9/2014,Safeway,Red Bull,72856,$3,1
9896519,1/9/2014,Walmart,5 Hour Energy,200801,$5,1
9896610,1/9/2014,Walmart,Monster,213144,$2,1
9896829,1/8/2014,Walmart,Rockstar,250870,$6,1
9897166,1/9/2014,Kroger,5 Hour Energy,245219,$5,1
9897399,1/10/2014,Walgreens,Red Bull,116031,$7,1
9897548,1/9/2014,Walmart,Monster,194891,$4,2
9897646,1/7/2014,Walmart,Monster,193814,$2,1
9897866,1/10/2014,Publix,Red Bull,351762,$8,1
9898676,1/10/2014,Walmart,Monster,244535,$2,1
9899277,1/7/2014,Walmart,Monster,325597,$4,2
9900017,1/7/2014,Walgreens,Rockstar,282925,$2,1
9900318,1/2/2014,Walmart,Monster,195256,$1,1
9900490,1/10/2014,Target,Red Bull,356386,$2,1
9900573,1/10/2014,Walgreens,Rockstar,336376,$3,3
9900612,1/8/2014,Kroger,Monster,309519,$16,1
9901483,1/10/2014,Walmart,5 Hour Energy,87825,$18,1
9901610,1/10/2014,Kroger,Monster,100091,$4,2
9901939,1/5/2014,Walmart,Monster,164313,$11,1
9902048,1/8/2014,Walmart,Monster,49528,$2,1
9902361,1/9/2014,Walmart,Monster,15740,$9,6
9902712,1/10/2014,Walmart,Monster,284318,$2,1
9903295,1/10/2014,Target,Monster,183004,$6,1
9903295,1/10/2014,Target,Rockstar,183004,$3,2
9903580,1/6/2014,Walmart,Monster,132621,$6,1
9903727,1/7/2014,Safeway,Monster,13290,$2,1
9903928,1/10/2014,Walgreens,Red Bull,359352,$4,1
9904106,1/4/2014,Costco,Monster,200120,$30,1
9904276,1/10/2014,Kroger,Red Bull,331225,$2,1
9904687,1/10/2014,Walmart,Red Bull,201458,$2,1
9904707,1/10/2014,Kroger,Red Bull,365398,$3,1
9904848,1/10/2014,CVS,Monster,181931,$2,1
9904956,1/2/2014,Walmart,Red Bull,205369,$25,5
9905041,1/9/2014,Walmart,Red Bull,106288,$9,2
9905205,1/10/2014,Walgreens,Monster,292962,$4,2
9905800,1/9/2014,Target,Monster,88216,$20,1
9905890,1/5/2014,Walmart,Monster,219224,$2,1
9905998,1/7/2014,Walmart,Rockstar,12953,$12,2
9906089,1/10/2014,Walmart,Rockstar,264139,$2,1
9906438,1/10/2014,Walmart,Monster,130690,$2,1
9906581,1/10/2014,Walmart,Monster,234391,$4,2
9906774,1/7/2014,Walmart,Red Bull,205369,$30,6
9906787,1/3/2014,Walmart,5 Hour Energy,372192,$36,2
9906987,1/10/2014,Walgreens,Monster,349699,$3,1
9907518,1/6/2014,Publix,Monster,85766,$5,3
9907536,1/9/2014,Publix,Monster,85766,$5,3
9908058,1/8/2014,Target,Rockstar,79544,$2,1
9908694,1/10/2014,Walmart,Monster,84883,$2,1
9908830,1/10/2014,Publix,Red Bull,1316,$2,1
9908899,1/10/2014,Walmart,Monster,75461,$2,1
9908963,1/10/2014,Walmart,Monster,75461,$2,1
9909252,1/6/2014,CVS,Monster,59633,$2,1
9909968,1/7/2014,Walmart,Rockstar,341164,$1,1
9910464,1/10/2014,Kroger,Monster,183118,$8,1
9910664,1/10/2014,Walmart,Red Bull,199581,$6,1
9910777,1/7/2014,Safeway,Red Bull,319201,$3,1
9911074,1/9/2014,Walmart,Monster,70222,$6,1
9911658,1/10/2014,Walgreens,Red Bull,238279,$6,2
9911855,1/5/2014,Walgreens,Red Bull,295564,$6,1
9911896,1/10/2014,Walmart,Red Bull,96226,$6,1
9912068,1/9/2014,Walgreens,Monster,366491,$2,1
9912297,1/7/2014,Walmart,Red Bull,156384,$12,2
9912574,1/3/2014,Target,Red Bull,189712,$10,1
9912594,1/10/2014,Walgreens,Red Bull,130784,$7,1
9913222,1/10/2014,Kroger,Rockstar,292014,$4,2
9913475,1/10/2014,Walmart,Red Bull,209984,$10,4
9913783,1/10/2014,Kroger,Rockstar,284090,$5,3
9913891,1/10/2014,Walmart,Monster,3079,$2,1
9913950,1/10/2014,Safeway,Red Bull,177490,$8,1
9914646,1/10/2014,Walmart,5 Hour Energy,162332,$15,6
9915024,1/10/2014,CVS,Monster,218356,$2,1
9915187,1/10/2014,Costco,Monster,339862,$30,1
9915886,1/10/2014,CVS,5 Hour Energy,191162,$6,1
9917315,1/8/2014,Target,5 Hour Energy,366549,$28,2
9917315,1/8/2014,Target,Red Bull,366549,$6,1
9917593,1/10/2014,Walmart,Red Bull,157659,$2,1
9917681,1/9/2014,Walmart,Red Bull,291216,$6,1
9918538,1/10/2014,Walmart,Red Bull,39970,$2,1
9919080,1/10/2014,Kroger,Rockstar,306588,$18,10
9919542,1/10/2014,Walgreens,5 Hour Energy,250970,$12,2
9920206,1/7/2014,Walmart,Red Bull,114127,$12,2
9920432,1/10/2014,Walmart,Monster,96319,$2,1
9920656,1/10/2014,Walmart,Monster,357909,$12,2
9920771,1/10/2014,Walmart,Red Bull,242872,$2,1
9920861,1/9/2014,Kroger,Red Bull,195286,$3,1
9921115,1/9/2014,Kroger,Red Bull,305376,$2,1
9921542,1/6/2014,Walmart,Rockstar,284881,$4,5
9921715,1/10/2014,Kroger,Red Bull,259238,$5,2
9922382,1/9/2014,Kroger,5 Hour Energy,215579,$12,8
9922750,1/9/2014,Safeway,Rockstar,321705,$5,2
9922890,1/10/2014,Safeway,Monster,159701,$2,1
9922917,1/7/2014,Target,Monster,159701,$2,1
9925277,1/10/2014,Walgreens,Monster,9804,$2,1
9925543,1/6/2014,Walmart,5 Hour Energy,178864,$13,1
9925768,1/10/2014,CVS,Monster,363219,$2,1
9925846,1/10/2014,Kroger,Monster,312554,$8,1
9926053,1/10/2014,Kroger,Rockstar,220725,$2,1
9926129,1/6/2014,Walmart,Monster,97947,$14,1
9926271,1/10/2014,Costco,Red Bull,217274,$32,1
9926307,1/6/2014,Walmart,Monster,196988,$2,1
9927056,1/10/2014,Walmart,Monster,314565,$2,1
9927355,1/10/2014,Walmart,Red Bull,197964,$6,1
9927987,1/4/2014,Walmart,Monster,223212,$2,1
9928236,1/10/2014,Kroger,Rockstar,216160,$5,3
9928445,1/9/2014,Kroger,Rockstar,96967,$6,5
9928557,1/10/2014,Walmart,Red Bull,362678,$4,1
9928615,1/10/2014,Walgreens,Red Bull,371044,$6,1
9928737,1/8/2014,Kroger,Red Bull,343113,$2,1
9929179,1/10/2014,Walmart,Rockstar,27884,$2,1
9930247,1/9/2014,Target,Red Bull,36245,$4,1
9930386,1/10/2014,CVS,Monster,243901,$3,2
9930554,1/10/2014,Target,Monster,299948,$2,1
9931180,1/9/2014,Walmart,Red Bull,47871,$2,1
9931181,1/9/2014,Walmart,Monster,47871,$2,1
9931231,1/10/2014,Walgreens,Red Bull,303794,$6,1
9931598,1/7/2014,Walmart,Red Bull,230426,$6,1
9931735,1/10/2014,Walgreens,Monster,105231,$3,1
9931908,1/10/2014,Kroger,Monster,114673,$2,1
9932811,1/3/2014,Safeway,Rockstar,227551,$2,1
9933033,1/10/2014,CVS,Monster,188136,$3,1
9933233,1/10/2014,Target,Red Bull,256013,$2,1
9933319,1/10/2014,Safeway,Monster,216858,$4,1
9933319,1/10/2014,Safeway,Red Bull,216858,$2,1
9933448,1/10/2014,Walmart,5 Hour Energy,23545,$3,1
9933535,1/9/2014,Walmart,Red Bull,119203,$6,1
9933710,1/10/2014,Costco,Monster,158084,$30,1
9933796,1/11/2014,Kroger,Red Bull,365094,$6,1
9933805,1/10/2014,Walmart,Monster,259662,$6,1
9934736,1/11/2014,Kroger,Monster,230523,$2,1
9935123,1/7/2014,Walgreens,Rockstar,32984,$2,2
9936408,1/10/2014,Target,Monster,2819,$13,1
9936431,1/10/2014,Walmart,Red Bull,86586,$6,1
9936477,1/10/2014,Kroger,Red Bull,108902,$5,2
9937138,1/11/2014,Walmart,Monster,175117,$2,1
9937524,1/11/2014,Walmart,Monster,51376,$2,1
9938000,1/11/2014,Walmart,Rockstar,126532,$2,1
9939885,1/9/2014,Target,5 Hour Energy,128330,$11,1
9940033,1/11/2014,Kroger,Red Bull,264665,$2,1
9940322,1/10/2014,Kroger,Monster,289887,$2,1
9940410,1/4/2014,Walmart,Monster,290394,$6,1
9941581,1/10/2014,CVS,Monster,288966,$2,1
9941830,1/6/2014,Walmart,Red Bull,323591,$5,2
9942179,1/8/2014,Target,Red Bull,228211,$6,1
9942523,1/10/2014,Walmart,Monster,68709,$2,1
9942536,1/11/2014,Walmart,Red Bull,269037,$6,2
9942936,1/11/2014,Target,Red Bull,322669,$3,1
9943432,1/11/2014,Walmart,Monster,134185,$4,2
9943578,1/8/2014,Walmart,5 Hour Energy,353273,$18,1
9945554,1/10/2014,Target,Monster,44341,$5,3
9945603,1/11/2014,Publix,Red Bull,183962,$9,4
9946413,1/11/2014,Safeway,5 Hour Energy,244419,$9,1
9946579,1/11/2014,Target,Red Bull,194857,$6,1
9947581,1/11/2014,Walmart,Rockstar,334598,$2,1
9947872,1/11/2014,Costco,Monster,327654,$30,1
9948023,1/10/2014,Walgreens,Rockstar,30480,$4,4
9948993,1/9/2014,Walmart,Monster,170863,$14,1
9949815,1/7/2014,Walmart,Red Bull,315915,$6,1
9951042,1/11/2014,Publix,Red Bull,1316,$2,1
9951423,1/10/2014,Walmart,Monster,61851,$12,2
9951953,1/10/2014,Walmart,5 Hour Energy,356152,$6,2
9952344,1/6/2014,Safeway,Rockstar,27884,$1,1
9952638,1/11/2014,Walmart,Monster,338497,$2,1
9953981,1/11/2014,Publix,Red Bull,246774,$4,2
9954069,1/11/2014,CVS,Monster,257228,$3,1
9954241,1/11/2014,Walmart,Red Bull,131030,$6,1
9954661,1/11/2014,Publix,Monster,211622,$5,3
9954771,1/11/2014,Safeway,Rockstar,319299,$4,1
9954816,1/11/2014,Target,Monster,8271,$12,1
9954936,1/10/2014,Target,Red Bull,97379,$10,1
9955506,1/7/2014,Walgreens,Red Bull,298424,$6,1
9955954,1/9/2014,Costco,Monster,41034,$28,1
9956390,1/6/2014,Kroger,Monster,191490,$6,1
9956728,1/10/2014,Walmart,Monster,74670,$14,1
9956731,1/11/2014,Walmart,Red Bull,353324,$2,1
9957236,1/11/2014,Kroger,Rockstar,210314,$20,10
9957472,1/11/2014,Kroger,Red Bull,75004,$2,1
9957845,1/11/2014,Walmart,5 Hour Energy,244734,$18,1
9957922,1/7/2014,Walmart,Monster,126643,$14,1
9958129,1/11/2014,Walmart,Monster,336808,$2,1
9958297,1/11/2014,Walmart,Monster,244705,$2,1
9958345,1/11/2014,Safeway,Monster,87142,$2,1
9958500,1/11/2014,Kroger,Monster,115876,$15,2
9958549,1/10/2014,Walmart,Red Bull,186543,$2,1
9958696,1/8/2014,Walmart,Monster,102086,$2,1
9958767,1/4/2014,Walgreens,5 Hour Energy,293045,$14,1
9959374,1/4/2014,CVS,Monster,339591,$5,2
9959456,1/11/2014,Walmart,Monster,153563,$4,2
9959731,1/3/2014,Kroger,Rockstar,147037,$45,25
9960064,1/9/2014,Walmart,Red Bull,129270,$9,1
9960115,1/5/2014,Walmart,Rockstar,18104,$3,2
9960428,1/10/2014,Safeway,5 Hour Energy,233723,$3,1
9960697,1/9/2014,Kroger,Rockstar,293932,$2,1
